,District,Age,Sex,Count
11334,299,6,1,2665
11335,299,6,2,2885
11336,299,7,1,2840
11337,299,7,2,3050
11338,299,8,1,3190
11339,299,8,2,3315
11340,299,9,1,3580
11341,299,9,2,3775
11342,299,10,1,3540
11343,299,10,2,3780
11344,299,11,1,3200
11345,299,11,2,3570
11346,299,12,1,3065
11347,299,12,2,3330
11348,299,13,1,2480
11349,299,13,2,2585
11350,299,14,1,1735
11351,299,14,2,1960
11352,299,15,1,1275
11353,299,15,2,1380
11354,299,16,1,690
11355,299,16,2,955
11356,299,17,1,230
11357,299,17,2,490
11358,299,18,1,45
11359,299,18,2,120
11360,299,19,1,5
11361,299,19,2,20
11362,300,1,1,12080
11363,300,1,2,11365
11364,300,2,1,3560
11365,300,2,2,3340
11366,300,3,1,3420
11367,300,3,2,3305
11368,300,4,1,3675
11369,300,4,2,4070
11370,300,5,1,4650
11371,300,5,2,5045
11372,300,6,1,4625
11373,300,6,2,4910
11374,300,7,1,4445
11375,300,7,2,4565
11376,300,8,1,4065
11377,300,8,2,4280
11378,300,9,1,4000
11379,300,9,2,4080
11380,300,10,1,3475
11381,300,10,2,3770
11382,300,11,1,2930
11383,300,11,2,3335
11384,300,12,1,2420
11385,300,12,2,2775
11386,300,13,1,1700
11387,300,13,2,1960
11388,300,14,1,1085
11389,300,14,2,1305
11390,300,15,1,735
11391,300,15,2,930
11392,300,16,1,415
11393,300,16,2,665
11394,300,17,1,155
11395,300,17,2,350
11396,300,18,1,45
11397,300,18,2,120
11398,300,19,1,0
11399,300,19,2,10
11400,301,1,1,10770
11401,301,1,2,9925
11402,301,2,1,4305
11403,301,2,2,3980
11404,301,3,1,4225
11405,301,3,2,3750
11406,301,4,1,3690
11407,301,4,2,3555
11408,301,5,1,3905
11409,301,5,2,4180
11410,301,6,1,3985
11411,301,6,2,4560
11412,301,7,1,4155
11413,301,7,2,4965
11414,301,8,1,4790
11415,301,8,2,5445
11416,301,9,1,5135
11417,301,9,2,5420
11418,301,10,1,4625
11419,301,10,2,4935
11420,301,11,1,3690
11421,301,11,2,3900
11422,301,12,1,2740
11423,301,12,2,2915
11424,301,13,1,1730
11425,301,13,2,2055
11426,301,14,1,1195
11427,301,14,2,1495
11428,301,15,1,840
11429,301,15,2,1045
11430,301,16,1,420
11431,301,16,2,665
11432,301,17,1,135
11433,301,17,2,305
11434,301,18,1,30
11435,301,18,2,90
11436,301,19,1,10
11437,301,19,2,15
11438,302,1,1,7430
11439,302,1,2,6990
11440,302,2,1,2665
11441,302,2,2,2535
11442,302,3,1,2515
11443,302,3,2,2230
11444,302,4,1,2315
11445,302,4,2,2375
11446,302,5,1,2650
11447,302,5,2,2765
11448,302,6,1,2660
11449,302,6,2,2890
11450,302,7,1,2740
11451,302,7,2,2875
11452,302,8,1,3010
11453,302,8,2,3295
11454,302,9,1,3755
11455,302,9,2,4360
11456,302,10,1,4625
11457,302,10,2,5180
11458,302,11,1,5005
11459,302,11,2,5855
11460,302,12,1,5530
11461,302,12,2,5755
11462,302,13,1,4230
11463,302,13,2,4370
11464,302,14,1,2955
11465,302,14,2,2985
11466,302,15,1,2055
11467,302,15,2,2175
11468,302,16,1,1100
11469,302,16,2,1340
11470,302,17,1,365
11471,302,17,2,735
11472,302,18,1,80
11473,302,18,2,220
11474,302,19,1,10
11475,302,19,2,20
11476,303,1,1,8800
11477,303,1,2,8400
11478,303,2,1,3045
11479,303,2,2,2915
11480,303,3,1,2630
11481,303,3,2,2555
11482,303,4,1,2760
11483,303,4,2,2850
11484,303,5,1,3160
11485,303,5,2,3375
11486,303,6,1,3255
11487,303,6,2,3375
11488,303,7,1,3215
11489,303,7,2,3400
11490,303,8,1,3435
11491,303,8,2,3675
11492,303,9,1,4165
11493,303,9,2,4395
11494,303,10,1,4290
11495,303,10,2,4765
11496,303,11,1,4040
11497,303,11,2,4410
11498,303,12,1,3895
11499,303,12,2,3815
11500,303,13,1,2455
11501,303,13,2,2655
11502,303,14,1,1705
11503,303,14,2,1800
11504,303,15,1,1160
11505,303,15,2,1235
11506,303,16,1,670
11507,303,16,2,830
11508,303,17,1,240
11509,303,17,2,470
11510,303,18,1,50
11511,303,18,2,135
11512,303,19,1,10
11513,303,19,2,25
11514,304,1,1,8430
11515,304,1,2,8040
11516,304,2,1,3555
11517,304,2,2,3435
11518,304,3,1,3475
11519,304,3,2,3120
11520,304,4,1,2440
11521,304,4,2,2360
11522,304,5,1,2470
11523,304,5,2,2645
11524,304,6,1,2650
11525,304,6,2,2940
11526,304,7,1,3135
11527,304,7,2,3550
11528,304,8,1,3650
11529,304,8,2,3975
11530,304,9,1,4110
11531,304,9,2,4300
11532,304,10,1,4130
11533,304,10,2,4160
11534,304,11,1,3445
11535,304,11,2,3675
11536,304,12,1,3210
11537,304,12,2,3405
11538,304,13,1,2380
11539,304,13,2,2485
11540,304,14,1,1570
11541,304,14,2,1795
11542,304,15,1,995
11543,304,15,2,1220
11544,304,16,1,600
11545,304,16,2,820
11546,304,17,1,240
11547,304,17,2,435
11548,304,18,1,55
11549,304,18,2,140
11550,304,19,1,5
11551,304,19,2,25
11552,305,1,1,10520
11553,305,1,2,9930
11554,305,2,1,4495
11555,305,2,2,4145
11556,305,3,1,4520
11557,305,3,2,4035
11558,305,4,1,3645
11559,305,4,2,3595
11560,305,5,1,3515
11561,305,5,2,3715
11562,305,6,1,3510
11563,305,6,2,4030
11564,305,7,1,3705
11565,305,7,2,4385
11566,305,8,1,4300
11567,305,8,2,4685
11568,305,9,1,4625
11569,305,9,2,4740
11570,305,10,1,4180
11571,305,10,2,4305
11572,305,11,1,3410
11573,305,11,2,3470
11574,305,12,1,2750
11575,305,12,2,2805
11576,305,13,1,1735
11577,305,13,2,1950
11578,305,14,1,1265
11579,305,14,2,1375
11580,305,15,1,840
11581,305,15,2,965
11582,305,16,1,470
11583,305,16,2,675
11584,305,17,1,165
11585,305,17,2,310
11586,305,18,1,40
11587,305,18,2,105
11588,305,19,1,15
11589,305,19,2,20
11590,306,1,1,9380
11591,306,1,2,8930
11592,306,2,1,3475
11593,306,2,2,3200
11594,306,3,1,3800
11595,306,3,2,3570
11596,306,4,1,3985
11597,306,4,2,3640
11598,306,5,1,3810
11599,306,5,2,3780
11600,306,6,1,3375
11601,306,6,2,3460
11602,306,7,1,3510
11603,306,7,2,3645
11604,306,8,1,3885
11605,306,8,2,4160
11606,306,9,1,4635
11607,306,9,2,4930
11608,306,10,1,5050
11609,306,10,2,5475
11610,306,11,1,4790
11611,306,11,2,4895
11612,306,12,1,4355
11613,306,12,2,4350
11614,306,13,1,3035
11615,306,13,2,3105
11616,306,14,1,2140
11617,306,14,2,2210
11618,306,15,1,1435
11619,306,15,2,1590
11620,306,16,1,765
11621,306,16,2,995
11622,306,17,1,300
11623,306,17,2,500
11624,306,18,1,60
11625,306,18,2,120
11626,306,19,1,0
11627,306,19,2,20
11628,307,1,1,9100
11629,307,1,2,9045
11630,307,2,1,3675
11631,307,2,2,3470
11632,307,3,1,4105
11633,307,3,2,3755
11634,307,4,1,3700
11635,307,4,2,3570
11636,307,5,1,3835
11637,307,5,2,3810
11638,307,6,1,3500
11639,307,6,2,3640
11640,307,7,1,3575
11641,307,7,2,3620
11642,307,8,1,3910
11643,307,8,2,4100
11644,307,9,1,4365
11645,307,9,2,4960
11646,307,10,1,4535
11647,307,10,2,4920
11648,307,11,1,3920
11649,307,11,2,4460
11650,307,12,1,3565
11651,307,12,2,3610
11652,307,13,1,2520
11653,307,13,2,2640
11654,307,14,1,1890
11655,307,14,2,2065
11656,307,15,1,1315
11657,307,15,2,1530
11658,307,16,1,750
11659,307,16,2,975
11660,307,17,1,245
11661,307,17,2,515
11662,307,18,1,50
11663,307,18,2,130
11664,307,19,1,0
11665,307,19,2,15
11666,308,1,1,8755
11667,308,1,2,8355
11668,308,2,1,2945
11669,308,2,2,2785
11670,308,3,1,2680
11671,308,3,2,2385
11672,308,4,1,2925
11673,308,4,2,2975
11674,308,5,1,3445
11675,308,5,2,3480
11676,308,6,1,3615
11677,308,6,2,3515
11678,308,7,1,3520
11679,308,7,2,3490
11680,308,8,1,3470
11681,308,8,2,3560
11682,308,9,1,4110
11683,308,9,2,4235
11684,308,10,1,4680
11685,308,10,2,4935
11686,308,11,1,4730
11687,308,11,2,4710
11688,308,12,1,4305
11689,308,12,2,4140
11690,308,13,1,2775
11691,308,13,2,2835
11692,308,14,1,1905
11693,308,14,2,1890
11694,308,15,1,1305
11695,308,15,2,1330
11696,308,16,1,675
11697,308,16,2,1000
11698,308,17,1,225
11699,308,17,2,485
11700,308,18,1,50
11701,308,18,2,115
11702,308,19,1,5
11703,308,19,2,15
11704,309,1,1,10875
11705,309,1,2,10430
11706,309,2,1,3910
11707,309,2,2,3640
11708,309,3,1,3495
11709,309,3,2,3335
11710,309,4,1,3000
11711,309,4,2,3220
11712,309,5,1,3480
11713,309,5,2,3660
11714,309,6,1,3570
11715,309,6,2,3880
11716,309,7,1,3730
11717,309,7,2,4095
11718,309,8,1,4045
11719,309,8,2,4400
11720,309,9,1,4445
11721,309,9,2,4560
11722,309,10,1,4200
11723,309,10,2,4460
11724,309,11,1,3670
11725,309,11,2,3845
11726,309,12,1,3135
11727,309,12,2,3385
11728,309,13,1,2335
11729,309,13,2,2500
11730,309,14,1,1535
11731,309,14,2,1600
11732,309,15,1,990
11733,309,15,2,1190
11734,309,16,1,580
11735,309,16,2,895
11736,309,17,1,245
11737,309,17,2,490
11738,309,18,1,40
11739,309,18,2,135
11740,309,19,1,5
11741,309,19,2,15
11742,310,1,1,9115
11743,310,1,2,8355
11744,310,2,1,2955
11745,310,2,2,2735
11746,310,3,1,2670
11747,310,3,2,2510
11748,310,4,1,2740
11749,310,4,2,2590
11750,310,5,1,3055
11751,310,5,2,3030
11752,310,6,1,3105
11753,310,6,2,2985
11754,310,7,1,3035
11755,310,7,2,2880
11756,310,8,1,3120
11757,310,8,2,2960
11758,310,9,1,3635
11759,310,9,2,3585
11760,310,10,1,3660
11761,310,10,2,3765
11762,310,11,1,3325
11763,310,11,2,3345
11764,310,12,1,2880
11765,310,12,2,2805
11766,310,13,1,1960
11767,310,13,2,1930
11768,310,14,1,1280
11769,310,14,2,1375
11770,310,15,1,880
11771,310,15,2,925
11772,310,16,1,470
11773,310,16,2,570
11774,310,17,1,165
11775,310,17,2,285
11776,310,18,1,35
11777,310,18,2,85
11778,310,19,1,5
11779,310,19,2,15
11780,311,1,1,8855
11781,311,1,2,8505
11782,311,2,1,3230
11783,311,2,2,3055
11784,311,3,1,3440
11785,311,3,2,3365
11786,311,4,1,3410
11787,311,4,2,3375
11788,311,5,1,3445
11789,311,5,2,3655
11790,311,6,1,3230
11791,311,6,2,3395
11792,311,7,1,3330
11793,311,7,2,3525
11794,311,8,1,3625
11795,311,8,2,4040
11796,311,9,1,4215
11797,311,9,2,4625
11798,311,10,1,4710
11799,311,10,2,5255
11800,311,11,1,4790
11801,311,11,2,5425
11802,311,12,1,4545
11803,311,12,2,4925
11804,311,13,1,3390
11805,311,13,2,3480
11806,311,14,1,2320
11807,311,14,2,2455
11808,311,15,1,1600
11809,311,15,2,1765
11810,311,16,1,990
11811,311,16,2,1325
11812,311,17,1,350
11813,311,17,2,720
11814,311,18,1,75
11815,311,18,2,220
11816,311,19,1,10
11817,311,19,2,35
11818,312,1,1,7920
11819,312,1,2,7340
11820,312,2,1,2920
11821,312,2,2,2780
11822,312,3,1,4120
11823,312,3,2,3870
11824,312,4,1,4685
11825,312,4,2,4835
11826,312,5,1,4795
11827,312,5,2,4805
11828,312,6,1,4210
11829,312,6,2,4335
11830,312,7,1,3710
11831,312,7,2,4025
11832,312,8,1,4235
11833,312,8,2,4500
11834,312,9,1,4455
11835,312,9,2,4755
11836,312,10,1,4165
11837,312,10,2,4265
11838,312,11,1,3500
11839,312,11,2,3640
11840,312,12,1,2780
11841,312,12,2,3085
11842,312,13,1,1845
11843,312,13,2,2055
11844,312,14,1,1295
11845,312,14,2,1545
11846,312,15,1,935
11847,312,15,2,1240
11848,312,16,1,575
11849,312,16,2,995
11850,312,17,1,290
11851,312,17,2,550
11852,312,18,1,70
11853,312,18,2,180
11854,312,19,1,5
11855,312,19,2,35
11856,313,1,1,8935
11857,313,1,2,8580
11858,313,2,1,3230
11859,313,2,2,3085
11860,313,3,1,2715
11861,313,3,2,2645
11862,313,4,1,2765
11863,313,4,2,2605
11864,313,5,1,2990
11865,313,5,2,3165
11866,313,6,1,3015
11867,313,6,2,3130
11868,313,7,1,3110
11869,313,7,2,3200
11870,313,8,1,3465
11871,313,8,2,3745
11872,313,9,1,4475
11873,313,9,2,5235
11874,313,10,1,5400
11875,313,10,2,6025
11876,313,11,1,5185
11877,313,11,2,5885
11878,313,12,1,5080
11879,313,12,2,5245
11880,313,13,1,3855
11881,313,13,2,4055
11882,313,14,1,2850
11883,313,14,2,2925
11884,313,15,1,1970
11885,313,15,2,2145
11886,313,16,1,1100
11887,313,16,2,1430
11888,313,17,1,370
11889,313,17,2,680
11890,313,18,1,70
11891,313,18,2,205
11892,313,19,1,5
11893,313,19,2,30
11894,314,1,1,9165
11895,314,1,2,8685
11896,314,2,1,3575
11897,314,2,2,3205
11898,314,3,1,3420
11899,314,3,2,3205
11900,314,4,1,3250
11901,314,4,2,3305
11902,314,5,1,3360
11903,314,5,2,3620
11904,314,6,1,3485
11905,314,6,2,4045
11906,314,7,1,3915
11907,314,7,2,4450
11908,314,8,1,4340
11909,314,8,2,4915
11910,314,9,1,4515
11911,314,9,2,5020
11912,314,10,1,4345
11913,314,10,2,4825
11914,314,11,1,3570
11915,314,11,2,3740
11916,314,12,1,2885
11917,314,12,2,3355
11918,314,13,1,2140
11919,314,13,2,2430
11920,314,14,1,1470
11921,314,14,2,1845
11922,314,15,1,1095
11923,314,15,2,1450
11924,314,16,1,665
11925,314,16,2,1000
11926,314,17,1,250
11927,314,17,2,550
11928,314,18,1,60
11929,314,18,2,155
11930,314,19,1,0
11931,314,19,2,25
11932,315,1,1,9080
11933,315,1,2,8585
11934,315,2,1,3295
11935,315,2,2,3185
11936,315,3,1,3090
11937,315,3,2,2910
11938,315,4,1,2700
11939,315,4,2,2765
11940,315,5,1,3170
11941,315,5,2,3290
11942,315,6,1,3165
11943,315,6,2,3350
11944,315,7,1,3260
11945,315,7,2,3580
11946,315,8,1,3860
11947,315,8,2,4100
11948,315,9,1,4120
11949,315,9,2,4325
11950,315,10,1,4000
11951,315,10,2,4105
11952,315,11,1,3060
11953,315,11,2,3240
11954,315,12,1,2470
11955,315,12,2,2750
11956,315,13,1,1685
11957,315,13,2,1815
11958,315,14,1,1120
11959,315,14,2,1410
11960,315,15,1,785
11961,315,15,2,1095
11962,315,16,1,400
11963,315,16,2,675
11964,315,17,1,180
11965,315,17,2,345
11966,315,18,1,30
11967,315,18,2,90
11968,315,19,1,0
11969,315,19,2,15
11970,316,1,1,9075
11971,316,1,2,8750
11972,316,2,1,3595
11973,316,2,2,3340
11974,316,3,1,3940
11975,316,3,2,3585
11976,316,4,1,3505
11977,316,4,2,3260
11978,316,5,1,3395
11979,316,5,2,3610
11980,316,6,1,3445
11981,316,6,2,3760
11982,316,7,1,3750
11983,316,7,2,4125
11984,316,8,1,4355
11985,316,8,2,4750
11986,316,9,1,4620
11987,316,9,2,4840
11988,316,10,1,4190
11989,316,10,2,4365
11990,316,11,1,3435
11991,316,11,2,3520
11992,316,12,1,2725
11993,316,12,2,2830
11994,316,13,1,1835
11995,316,13,2,1975
11996,316,14,1,1315
11997,316,14,2,1450
11998,316,15,1,830
11999,316,15,2,965
12000,316,16,1,430
12001,316,16,2,615
12002,316,17,1,140
12003,316,17,2,355
12004,316,18,1,30
12005,316,18,2,95
12006,316,19,1,5
12007,316,19,2,15
12008,317,1,1,11170
12009,317,1,2,10575
12010,317,2,1,3490
12011,317,2,2,3235
12012,317,3,1,3785
12013,317,3,2,3430
12014,317,4,1,4280
12015,317,4,2,4085
12016,317,5,1,4410
12017,317,5,2,4165
12018,317,6,1,3715
12019,317,6,2,3690
12020,317,7,1,3650
12021,317,7,2,3435
12022,317,8,1,3745
12023,317,8,2,3610
12024,317,9,1,4325
12025,317,9,2,4055
12026,317,10,1,4265
12027,317,10,2,3945
12028,317,11,1,3515
12029,317,11,2,3175
12030,317,12,1,2605
12031,317,12,2,2390
12032,317,13,1,1740
12033,317,13,2,1580
12034,317,14,1,1065
12035,317,14,2,1120
12036,317,15,1,715
12037,317,15,2,835
12038,317,16,1,350
12039,317,16,2,460
12040,317,17,1,95
12041,317,17,2,200
12042,317,18,1,25
12043,317,18,2,50
12044,317,19,1,0
12045,317,19,2,5
12046,318,1,1,6630
12047,318,1,2,6340
12048,318,2,1,3000
12049,318,2,2,2775
12050,318,3,1,3580
12051,318,3,2,3420
12052,318,4,1,3525
12053,318,4,2,3605
12054,318,5,1,2995
12055,318,5,2,3175
12056,318,6,1,2545
12057,318,6,2,2835
12058,318,7,1,2545
12059,318,7,2,3450
12060,318,8,1,3220
12061,318,8,2,4195
12062,318,9,1,3705
12063,318,9,2,4425
12064,318,10,1,3565
12065,318,10,2,4320
12066,318,11,1,3305
12067,318,11,2,3730
12068,318,12,1,2900
12069,318,12,2,3240
12070,318,13,1,1810
12071,318,13,2,1955
12072,318,14,1,1390
12073,318,14,2,1665
12074,318,15,1,1050
12075,318,15,2,1245
12076,318,16,1,565
12077,318,16,2,820
12078,318,17,1,210
12079,318,17,2,425
12080,318,18,1,50
12081,318,18,2,135
12082,318,19,1,5
12083,318,19,2,30
12084,319,1,1,9115
12085,319,1,2,8715
12086,319,2,1,3260
12087,319,2,2,3140
12088,319,3,1,3900
12089,319,3,2,3305
12090,319,4,1,3840
12091,319,4,2,3700
12092,319,5,1,4110
12093,319,5,2,4040
12094,319,6,1,4105
12095,319,6,2,4095
12096,319,7,1,3865
12097,319,7,2,3925
12098,319,8,1,4195
12099,319,8,2,4270
12100,319,9,1,4715
12101,319,9,2,4900
12102,319,10,1,4705
12103,319,10,2,5100
12104,319,11,1,4335
12105,319,11,2,4735
12106,319,12,1,3595
12107,319,12,2,3960
12108,319,13,1,2345
12109,319,13,2,2625
12110,319,14,1,1535
12111,319,14,2,1725
12112,319,15,1,1110
12113,319,15,2,1390
12114,319,16,1,620
12115,319,16,2,925
12116,319,17,1,265
12117,319,17,2,485
12118,319,18,1,45
12119,319,18,2,135
12120,319,19,1,0
12121,319,19,2,20
12122,320,1,1,6710
12123,320,1,2,6470
12124,320,2,1,2930
12125,320,2,2,2905
12126,320,3,1,3370
12127,320,3,2,3060
12128,320,4,1,2180
12129,320,4,2,1990
12130,320,5,1,2135
12131,320,5,2,2215
12132,320,6,1,2280
12133,320,6,2,2500
12134,320,7,1,2510
12135,320,7,2,2900
12136,320,8,1,2995
12137,320,8,2,3395
12138,320,9,1,3610
12139,320,9,2,4005
12140,320,10,1,3925
12141,320,10,2,4765
12142,320,11,1,4440
12143,320,11,2,5085
12144,320,12,1,4590
12145,320,12,2,5130
12146,320,13,1,3495
12147,320,13,2,3725
12148,320,14,1,2445
12149,320,14,2,2705
12150,320,15,1,1870
12151,320,15,2,2075
12152,320,16,1,1175
12153,320,16,2,1680
12154,320,17,1,605
12155,320,17,2,1015
12156,320,18,1,115
12157,320,18,2,300
12158,320,19,1,5
12159,320,19,2,30
12160,321,1,1,8395
12161,321,1,2,8060
12162,321,2,1,2900
12163,321,2,2,2675
12164,321,3,1,2760
12165,321,3,2,2335
12166,321,4,1,2730
12167,321,4,2,2650
12168,321,5,1,2745
12169,321,5,2,2750
12170,321,6,1,2530
12171,321,6,2,2545
12172,321,7,1,2735
12173,321,7,2,2765
12174,321,8,1,3025
12175,321,8,2,3075
12176,321,9,1,3610
12177,321,9,2,3455
12178,321,10,1,3795
12179,321,10,2,3520
12180,321,11,1,3450
12181,321,11,2,3040
12182,321,12,1,2580
12183,321,12,2,2380
12184,321,13,1,1825
12185,321,13,2,1725
12186,321,14,1,1160
12187,321,14,2,1065
12188,321,15,1,685
12189,321,15,2,740
12190,321,16,1,350
12191,321,16,2,480
12192,321,17,1,125
12193,321,17,2,195
12194,321,18,1,15
12195,321,18,2,40
12196,321,19,1,0
12197,321,19,2,5
12198,322,1,1,7450
12199,322,1,2,7020
12200,322,2,1,2780
12201,322,2,2,2640
12202,322,3,1,2425
12203,322,3,2,2195
12204,322,4,1,2350
12205,322,4,2,2330
12206,322,5,1,2745
12207,322,5,2,2865
12208,322,6,1,2820
12209,322,6,2,2900
12210,322,7,1,2885
12211,322,7,2,3015
12212,322,8,1,3235
12213,322,8,2,3505
12214,322,9,1,3990
12215,322,9,2,4515
12216,322,10,1,5000
12217,322,10,2,5500
12218,322,11,1,5170
12219,322,11,2,5520
12220,322,12,1,4900
12221,322,12,2,5140
12222,322,13,1,3755
12223,322,13,2,3820
12224,322,14,1,2750
12225,322,14,2,3015
12226,322,15,1,1985
12227,322,15,2,2200
12228,322,16,1,1160
12229,322,16,2,1515
12230,322,17,1,430
12231,322,17,2,810
12232,322,18,1,85
12233,322,18,2,225
12234,322,19,1,5
12235,322,19,2,35
12236,323,1,1,7550
12237,323,1,2,7155
12238,323,2,1,3055
12239,323,2,2,2985
12240,323,3,1,2555
12241,323,3,2,2430
12242,323,4,1,2060
12243,323,4,2,2180
12244,323,5,1,2160
12245,323,5,2,2435
12246,323,6,1,2345
12247,323,6,2,2895
12248,323,7,1,3075
12249,323,7,2,3640
12250,323,8,1,3495
12251,323,8,2,4015
12252,323,9,1,3850
12253,323,9,2,4305
12254,323,10,1,3845
12255,323,10,2,4255
12256,323,11,1,3755
12257,323,11,2,4355
12258,323,12,1,3630
12259,323,12,2,4270
12260,323,13,1,2905
12261,323,13,2,3160
12262,323,14,1,2030
12263,323,14,2,2335
12264,323,15,1,1420
12265,323,15,2,1815
12266,323,16,1,910
12267,323,16,2,1435
12268,323,17,1,395
12269,323,17,2,895
12270,323,18,1,95
12271,323,18,2,300
12272,323,19,1,10
12273,323,19,2,55
12274,324,1,1,7390
12275,324,1,2,6880
12276,324,2,1,2940
12277,324,2,2,2820
12278,324,3,1,3520
12279,324,3,2,3280
12280,324,4,1,3395
12281,324,4,2,3330
12282,324,5,1,3175
12283,324,5,2,3380
12284,324,6,1,2970
12285,324,6,2,3280
12286,324,7,1,2820
12287,324,7,2,3495
12288,324,8,1,3405
12289,324,8,2,4200
12290,324,9,1,3840
12291,324,9,2,4590
12292,324,10,1,3695
12293,324,10,2,4245
12294,324,11,1,3385
12295,324,11,2,3730
12296,324,12,1,2835
12297,324,12,2,3065
12298,324,13,1,1805
12299,324,13,2,1965
12300,324,14,1,1260
12301,324,14,2,1420
12302,324,15,1,915
12303,324,15,2,1055
12304,324,16,1,485
12305,324,16,2,715
12306,324,17,1,150
12307,324,17,2,310
12308,324,18,1,45
12309,324,18,2,90
12310,324,19,1,5
12311,324,19,2,25
12312,325,1,1,10435
12313,325,1,2,9680
12314,325,2,1,3995
12315,325,2,2,3510
12316,325,3,1,4895
12317,325,3,2,4450
12318,325,4,1,4915
12319,325,4,2,4720
12320,325,5,1,4795
12321,325,5,2,4775
12322,325,6,1,4215
12323,325,6,2,4175
12324,325,7,1,3915
12325,325,7,2,4095
12326,325,8,1,4265
12327,325,8,2,4125
12328,325,9,1,4650
12329,325,9,2,4440
12330,325,10,1,4310
12331,325,10,2,4075
12332,325,11,1,3495
12333,325,11,2,3325
12334,325,12,1,2725
12335,325,12,2,2705
12336,325,13,1,1735
12337,325,13,2,1900
12338,325,14,1,1215
12339,325,14,2,1350
12340,325,15,1,810
12341,325,15,2,950
12342,325,16,1,435
12343,325,16,2,505
12344,325,17,1,125
12345,325,17,2,290
12346,325,18,1,30
12347,325,18,2,110
12348,325,19,1,10
12349,325,19,2,25
12350,326,1,1,11240
12351,326,1,2,10365
12352,326,2,1,4195
12353,326,2,2,3775
12354,326,3,1,4435
12355,326,3,2,3825
12356,326,4,1,3985
12357,326,4,2,3990
12358,326,5,1,4340
12359,326,5,2,4625
12360,326,6,1,4205
12361,326,6,2,4495
12362,326,7,1,3935
12363,326,7,2,4110
12364,326,8,1,3705
12365,326,8,2,3840
12366,326,9,1,3780
12367,326,9,2,3615
12368,326,10,1,3360
12369,326,10,2,3460
12370,326,11,1,2985
12371,326,11,2,3305
12372,326,12,1,2585
12373,326,12,2,2870
12374,326,13,1,1840
12375,326,13,2,2010
12376,326,14,1,1285
12377,326,14,2,1445
12378,326,15,1,735
12379,326,15,2,840
12380,326,16,1,420
12381,326,16,2,560
12382,326,17,1,120
12383,326,17,2,220
12384,326,18,1,20
12385,326,18,2,70
12386,326,19,1,10
12387,326,19,2,5
12388,327,1,1,3575
12389,327,1,2,3400
12390,327,2,1,985
12391,327,2,2,1040
12392,327,3,1,3425
12393,327,3,2,3965
12394,327,4,1,8130
12395,327,4,2,8950
12396,327,5,1,9400
12397,327,5,2,8480
12398,327,6,1,6565
12399,327,6,2,5430
12400,327,7,1,4665
12401,327,7,2,3710
12402,327,8,1,4280
12403,327,8,2,3545
12404,327,9,1,4250
12405,327,9,2,3430
12406,327,10,1,3755
12407,327,10,2,3430
12408,327,11,1,3355
12409,327,11,2,3160
12410,327,12,1,2940
12411,327,12,2,2915
12412,327,13,1,2035
12413,327,13,2,1995
12414,327,14,1,1270
12415,327,14,2,1270
12416,327,15,1,725
12417,327,15,2,860
12418,327,16,1,430
12419,327,16,2,535
12420,327,17,1,165
12421,327,17,2,270
12422,327,18,1,25
12423,327,18,2,70
12424,327,19,1,5
12425,327,19,2,15
12426,328,1,1,6345
12427,328,1,2,5970
12428,328,2,1,2015
12429,328,2,2,1915
12430,328,3,1,3170
12431,328,3,2,3500
12432,328,4,1,6005
12433,328,4,2,6365
12434,328,5,1,6450
12435,328,5,2,6620
12436,328,6,1,5230
12437,328,6,2,5105
12438,328,7,1,4500
12439,328,7,2,4395
12440,328,8,1,4745
12441,328,8,2,4115
12442,328,9,1,4550
12443,328,9,2,4020
12444,328,10,1,4220
12445,328,10,2,3775
12446,328,11,1,3480
12447,328,11,2,3015
12448,328,12,1,2790
12449,328,12,2,2580
12450,328,13,1,1560
12451,328,13,2,1570
12452,328,14,1,1285
12453,328,14,2,1495
12454,328,15,1,1130
12455,328,15,2,1335
12456,328,16,1,645
12457,328,16,2,940
12458,328,17,1,210
12459,328,17,2,445
12460,328,18,1,45
12461,328,18,2,150
12462,328,19,1,5
12463,328,19,2,40
12464,329,1,1,6035
12465,329,1,2,5455
12466,329,2,1,2315
12467,329,2,2,2410
12468,329,3,1,3315
12469,329,3,2,3835
12470,329,4,1,4810
12471,329,4,2,5540
12472,329,5,1,4810
12473,329,5,2,5130
12474,329,6,1,3725
12475,329,6,2,4145
12476,329,7,1,3260
12477,329,7,2,3760
12478,329,8,1,3645
12479,329,8,2,4425
12480,329,9,1,3615
12481,329,9,2,4150
12482,329,10,1,3020
12483,329,10,2,3695
12484,329,11,1,2725
12485,329,11,2,3255
12486,329,12,1,2480
12487,329,12,2,3050
12488,329,13,1,1520
